question,fiche,fiche_ok,score_dense_no_lemma,score_sparse_no_lemma,score_dense_lemma,score_sparse_lemma,position_dense_no_lemma,position_sparse_no_lemma,position_dense_lemma,position_sparse_lemma,consistency_dense_no_lemma,consistency_sparse_no_lemma,consistency_dense_lemma,consistency_sparse_lemma,level
3038408_0,F2216,False,0.35209999999995034,,,,5,,,,0.8,,,,theme
3039592_0,F31633,False,0.27319999999997435,,,,1,,,,0.8,,,,theme
3039592_0,F1387,True,0.23206000000004678,,,,2,,,,0.8,,,,theme
3039592_0,F31668.json,False,0.22919999999999163,,,,3,,,,0.8,,,,theme
3039733_0,F1464,False,0.2929699999999684,,,,3,,,,0.4,,,,theme
3039733_0,F32430.json,False,0.2881999999999607,,,,4,,,,0.4,,,,theme
3039733_0,F328,False,0.26513999999997395,,,,5,,,,0.4,,,,theme
3043188_0,F33430,False,0.4048999999999978,,,,5,,,,0.8,,,,theme
3043188_0,F3073,False,0.4133000000000493,,,,3,,,,0.8,,,,theme
3043902_0,F16879,False,0.1955000000000382,,,,3,,,,1.0,,,,theme
3043902_0,F31366.json,False,0.1856999999999971,,,,4,,,,1.0,,,,theme
3043902_0,F2124,False,0.18449999999995725,,,,5,,,,1.0,,,,theme
3045484_0,F359.json,False,0.2864399999999705,,,,2,,,,0.8,,,,theme
3045836_0,F33425,False,0.36443999999994503,,,,2,,,,1.0,,,,theme
3045836_0,F1360,False,0.3468599999999924,,,,5,,,,1.0,,,,theme
3049219_0,F21829,False,0.4053000000000111,,,,3,,,,0.6,,,,theme
3049219_0,F16947,False,0.38409999999998945,,,,5,,,,0.6,,,,theme
3049988_0,F1915,False,0.40295000000003256,,,,1,,,,0.8,,,,theme
3049988_0,F316,False,0.40233999999998105,,,,2,,,,0.8,,,,theme
3049988_0,F34151,False,0.39449999999999363,,,,5,,,,0.8,,,,theme
3051843_0,F34779,False,0.39086999999994987,,,,5,,,,0.8,,,,theme
3053932_0,F1379,True,0.311649999999986,,,,4,,,,0.8,,,,theme
3055649_0,F1059,False,0.25080000000002656,,,,5,,,,0.8,,,,theme
3055890_0,F11534,True,0.37914999999998145,,,,5,,,,1.0,,,,theme
3056496_0,F2794,False,0.2925000000000182,,,,3,,,,0.8,,,,theme
3056496_0,F31847,False,0.28890000000001237,,,,5,,,,0.8,,,,theme
3062105_0,F32582.json,False,0.18380000000001928,,,,3,,,,0.6,,,,theme
3062105_0,F12329.json,False,0.1761500000000069,,,,4,,,,0.6,,,,theme
3063055_0,F34812,False,0.3100600000000213,,,,5,,,,1.0,,,,theme
3064015_0,F1357,False,0.3927999999999656,,,,2,,,,1.0,,,,theme
3064015_0,F1373,False,0.3786000000000058,,,,3,,,,1.0,,,,theme
3064015_0,F31413,False,0.33740000000000236,,,,5,,,,1.0,,,,theme
3064629_0,F31853,False,0.4518000000000484,,,,1,,,,0.6,,,,theme
3064629_0,F398.json,False,0.4330400000000054,,,,2,,,,0.6,,,,theme
3064629_0,F591,False,0.42639999999994416,,,,4,,,,0.6,,,,theme
3064808_0,F930,False,0.3103999999999587,,,,1,,,,0.8,,,,theme
3064808_0,F1248.json,False,0.3021999999999707,,,,2,,,,0.8,,,,theme
3064808_0,F802,False,0.27106000000003405,,,,4,,,,0.8,,,,theme
3064808_0,F3151,False,0.269800000000032,,,,5,,,,0.8,,,,theme
3065912_0,F18704,False,0.34576000000004115,,,,5,,,,1.0,,,,theme
3066886_0,F1035,False,0.4551999999999907,,,,2,,,,1.0,,,,theme
3066886_0,F21092,False,0.44619999999997617,,,,5,,,,1.0,,,,theme
3069351_0,F32721,True,0.42660000000000764,,,,5,,,,0.8,,,,theme
3069351_0,F13517,False,0.42849999999998545,,,,2,,,,0.8,,,,theme
3069428_0,F22637,False,0.2723399999999856,,,,4,,,,0.8,,,,theme
3071246_0,F17293,False,0.3382599999999911,,,,1,,,,1.0,,,,theme
3076087_0,F2880.json,False,0.31213000000002467,,,,2,,,,1.0,,,,theme
3076087_0,F2878,False,0.25396999999998116,,,,5,,,,1.0,,,,theme
2823170_0,F33208.json,False,0.46154999999998836,,,,1,,,,1.0,,,,theme
2823170_0,F21009,False,0.41010000000005675,,,,2,,,,1.0,,,,theme
2823170_0,F34377,False,0.3932999999999538,,,,3,,,,1.0,,,,theme
2823170_0,F32233,False,0.39200000000005275,,,,5,,,,1.0,,,,theme
2823941_0,F31654,False,0.22644000000002507,,,,4,,,,0.4,,,,theme
2823941_0,F16862,False,0.23144999999999527,,,,2,,,,0.4,,,,theme
2823941_0,F1736,False,0.22955000000001746,,,,3,,,,0.4,,,,theme
2823941_0,F33362,False,0.22450000000003456,,,,5,,,,0.4,,,,theme
2824059_0,F35141,False,0.37199999999995725,,,,5,,,,0.8,,,,theme
2824059_0,F34225,False,0.37220000000002074,,,,4,,,,0.8,,,,theme
2824277_0,F3122.json,False,0.29674999999997453,,,,2,,,,0.6,,,,theme
2824277_0,F632,False,0.29570000000001073,,,,4,,,,0.6,,,,theme
2824277_0,F32477,False,0.29120000000000346,,,,5,,,,0.6,,,,theme
2825408_0,F12918,False,0.2560399999999845,,,,5,,,,0.8,,,,theme
2825408_0,F33425,False,0.27435000000002674,,,,3,,,,0.8,,,,theme
2826225_0,F3083.json,False,0.4256599999999935,,,,1,,,,0.8,,,,theme
2826225_0,F21849,False,0.4116000000000213,,,,5,,,,0.8,,,,theme
2826225_0,F33430,False,0.41250000000002274,,,,3,,,,0.8,,,,theme
2827357_0,F16876,False,0.2074999999999818,,,,1,,,,0.8,,,,theme
2827357_0,F32134,False,0.19293000000004668,,,,2,,,,0.8,,,,theme
2828252_0,F2651,False,0.48050000000000637,,,,4,,,,0.8,,,,theme
2831506_0,F3083.json,False,0.4417999999999438,,,,1,,,,0.8,,,,theme
2831506_0,F2672.json,False,0.4375,,,,2,,,,0.8,,,,theme
2831506_0,F12189,False,0.4370000000000118,,,,5,,,,0.8,,,,theme
2832477_0,F2846,False,0.15670000000000073,,,,5,,,,1.0,,,,theme
2832544_0,F383,False,0.33685000000002674,,,,1,,,,1.0,,,,theme
2832544_0,F33885,False,0.3119000000000369,,,,2,,,,1.0,,,,theme
2832867_0,F3083.json,False,0.4548300000000154,,,,1,,,,0.4,,,,theme
2832867_0,F1375,False,0.44824000000005526,,,,2,,,,0.4,,,,theme
2832867_0,F11201,False,0.4261500000000069,,,,3,,,,0.4,,,,theme
2832867_0,F10610,False,0.42505000000005566,,,,4,,,,0.4,,,,theme
2832874_0,F1730,False,0.24883999999997286,,,,2,,,,0.6,,,,theme
2832874_0,F12809.json,False,0.24567000000001826,,,,3,,,,0.6,,,,theme
2832874_0,F3024,False,0.24149999999997362,,,,4,,,,0.6,,,,theme
2832874_0,F12647.json,False,0.24040000000002237,,,,5,,,,0.6,,,,theme
2833505_0,F1035,False,0.34140000000002146,,,,4,,,,1.0,,,,theme
2833505_0,F34752,False,0.34000000000003183,,,,5,,,,1.0,,,,theme
2834246_0,F34816,False,0.4213999999999487,,,,3,,,,0.6,,,,theme
2834246_0,N19126.json,False,0.43880000000001473,,,,2,,,,0.6,,,,theme
2834246_0,F45,False,0.41420000000005075,,,,5,,,,0.6,,,,theme
2835359_0,F34816,False,0.49816999999995915,,,,2,,,,1.0,,,,theme
2835359_0,F32776,False,0.4715999999999667,,,,5,,,,1.0,,,,theme
2835728_0,F1035,False,0.39570000000003347,,,,5,,,,1.0,,,,theme
2835728_0,F31413,False,0.39606000000003405,,,,4,,,,1.0,,,,theme
2835799_0,F10506,False,0.29200000000003,,,,5,,,,1.0,,,,theme
2837364_0,F10577,False,0.37609999999995125,,,,5,,,,1.0,,,,theme
2838814_0,F1383,False,0.26085999999997966,,,,4,,,,0.8,,,,theme
2838814_0,F935,False,0.26293999999995776,,,,2,,,,0.8,,,,theme
2838814_0,F598,False,0.25699999999994816,,,,5,,,,0.8,,,,theme
2839939_0,F32829,False,0.4435999999999467,,,,1,,,,0.8,,,,theme
2841718_0,F33425,False,0.37009999999997945,,,,2,,,,1.0,,,,theme
2843079_0,F637,False,0.2218000000000302,,,,5,,,,1.0,,,,theme
2844502_0,F62,False,0.45043999999995776,,,,3,,,,0.8,,,,theme
2844502_0,F31442,False,0.43646000000001095,,,,5,,,,0.8,,,,theme
2846770_0,F34070,False,0.3306999999999789,,,,1,,,,0.8,,,,theme
2846770_0,F1922,False,0.3243400000000065,,,,2,,,,0.8,,,,theme
2846770_0,F16538,False,0.32227000000000317,,,,5,,,,0.8,,,,theme
2847525_0,F10428.json,False,0.3324999999999818,,,,1,,,,0.8,,,,theme
2847525_0,F3136,False,0.3085999999999558,,,,2,,,,0.8,,,,theme
2847525_0,F31217.json,False,0.30755999999996675,,,,3,,,,0.8,,,,theme
2847525_0,F961,False,0.30529999999998836,,,,5,,,,0.8,,,,theme
2848931_0,F33425,False,0.4212999999999738,,,,4,,,,1.0,,,,theme
2848931_0,F16876,False,0.40125000000000455,,,,5,,,,1.0,,,,theme
2849339_0,F14873,False,0.49530000000004293,,,,5,,,,1.0,,,,theme
2850138_0,F1035,False,0.47655999999994947,,,,4,,,,1.0,,,,theme
2850138_0,F34752,False,0.4723500000000058,,,,5,,,,1.0,,,,theme
2850176_0,F33208.json,False,0.32476999999994405,,,,1,,,,1.0,,,,theme
2850176_0,F34375,False,0.31949999999994816,,,,4,,,,1.0,,,,theme
2850176_0,F1468,False,0.31799999999998363,,,,5,,,,1.0,,,,theme
2851263_0,F2828,False,0.3932999999999538,,,,5,,,,1.0,,,,theme
2854545_0,F1628,False,0.22500000000002274,,,,5,,,,1.0,,,,theme
2854609_0,F35218,False,0.360300000000052,,,,5,,,,1.0,,,,theme
2855569_0,F12598.json,False,0.41849999999999454,,,,1,,,,0.6,,,,theme
2855569_0,F1016,False,0.40020000000004075,,,,5,,,,0.6,,,,theme
2855569_0,F13965,False,0.40219999999999345,,,,3,,,,0.6,,,,theme
2855880_0,F250.json,False,0.3970000000000482,,,,1,,,,0.6,,,,theme
2855880_0,F17970,False,0.34766000000001895,,,,4,,,,0.6,,,,theme
2858233_0,F1035,False,0.4433999999999969,,,,5,,,,1.0,,,,theme
2863325_0,F3083.json,False,0.4375999999999749,,,,1,,,,1.0,,,,theme
2863325_0,F33430,False,0.385599999999954,,,,4,,,,1.0,,,,theme
2863325_0,F33800,False,0.3845999999999776,,,,5,,,,1.0,,,,theme
2863417_0,F18704,False,0.561460000000011,,,,3,,,,1.0,,,,theme
2864138_0,F3137,False,0.5136999999999716,,,,4,,,,1.0,,,,theme
2864138_0,F2257,False,0.5135500000000093,,,,5,,,,1.0,,,,theme
2864182_0,F32776,False,0.33969999999999345,,,,5,,,,1.0,,,,theme
2864780_0,F31421,False,0.3827999999999747,,,,2,,,,1.0,,,,theme
2864780_0,F35005,False,0.3705999999999676,,,,5,,,,1.0,,,,theme
2864780_0,F32303.json,False,0.3728999999999587,,,,4,,,,1.0,,,,theme
2866062_0,F33425,False,0.2784000000000333,,,,5,,,,1.0,,,,theme
2866062_0,F10613,False,0.2796600000000353,,,,3,,,,1.0,,,,theme
2866062_0,F18142,False,0.2785599999999704,,,,4,,,,1.0,,,,theme
2866280_0,F34375,False,0.380800000000022,,,,5,,,,1.0,,,,theme
2866346_0,F22637,False,0.337099999999964,,,,4,,,,1.0,,,,theme
2866346_0,F10477,False,0.33619999999996253,,,,5,,,,1.0,,,,theme
2868849_0,F14945.json,False,0.4501000000000204,,,,1,,,,0.8,,,,theme
2868849_0,F15973,False,0.43610000000001037,,,,5,,,,0.8,,,,theme
2868849_0,F13929,False,0.4399399999999787,,,,3,,,,0.8,,,,theme
2868849_0,F34569.json,False,0.43820000000005166,,,,4,,,,0.8,,,,theme
2869602_0,F13551,False,0.34609999999997854,,,,1,,,,0.8,,,,theme
2869602_0,F383,False,0.327199999999948,,,,4,,,,0.8,,,,theme
2869602_0,F33885,False,0.32380000000000564,,,,5,,,,0.8,,,,theme
2869992_0,F31971,False,0.47069999999996526,,,,1,,,,0.8,,,,theme
2869992_0,F34816,False,0.465940000000046,,,,2,,,,0.8,,,,theme
2869992_0,F20109,False,0.45263999999997395,,,,3,,,,0.8,,,,theme
2869992_0,F414,False,0.4471399999999903,,,,4,,,,0.8,,,,theme
2869992_0,F1727,False,0.44439999999997326,,,,5,,,,0.8,,,,theme
2870439_0,F914,False,0.24145999999996093,,,,1,,,,0.8,,,,theme
2870439_0,F172.json,False,0.24145999999996093,,,,2,,,,0.8,,,,theme
2870439_0,F2416,False,0.2189300000000003,,,,3,,,,0.8,,,,theme
2870439_0,F662,False,0.21889999999996235,,,,5,,,,0.8,,,,theme
2871660_0,F32114,False,0.18709999999998672,,,,5,,,,1.0,,,,theme
2871881_0,F383,False,0.31506000000001677,,,,5,,,,1.0,,,,theme
2873135_0,F3152,False,0.33339999999998327,,,,5,,,,1.0,,,,theme
2874018_0,F20740,False,0.19006000000001677,,,,5,,,,1.0,,,,theme
2874589_0,F14876,False,0.6054699999999684,,,,2,,,,0.8,,,,theme
2874589_0,F11201,False,0.5399999999999636,,,,5,,,,0.8,,,,theme
2875064_0,F1811.json,False,0.28369999999995343,,,,1,,,,0.4,,,,theme
2875064_0,F1963,False,0.26070000000004256,,,,2,,,,0.4,,,,theme
2875064_0,F1431.json,False,0.2588500000000522,,,,3,,,,0.4,,,,theme
2875064_0,F34809,False,0.25854000000003907,,,,4,,,,0.4,,,,theme
2875064_0,F33626,False,0.25469999999995707,,,,5,,,,0.4,,,,theme
2877755_0,F1253.json,False,0.2098999999999478,,,,1,,,,0.4,,,,theme
2877755_0,F31833.json,False,0.203899999999976,,,,2,,,,0.4,,,,theme
2877755_0,F3122.json,False,0.1988499999999931,,,,3,,,,0.4,,,,theme
2877755_0,F13866,False,0.19806000000005497,,,,4,,,,0.4,,,,theme
2877755_0,F632,False,0.19500000000005002,,,,5,,,,0.4,,,,theme
2878317_0,F16872.json,False,0.323099999999954,,,,5,,,,1.0,,,,theme
2880062_0,F15913,False,0.16430000000002565,,,,5,,,,1.0,,,,theme
2880075_0,F12598.json,False,0.34000000000003183,,,,1,,,,0.6,,,,theme
2880075_0,F33902.json,False,0.32696999999996024,,,,2,,,,0.6,,,,theme
2880075_0,F31896,False,0.32579999999995835,,,,3,,,,0.6,,,,theme
2880075_0,F540.json,False,0.31399999999996453,,,,4,,,,0.6,,,,theme
2880075_0,F12734.json,False,0.310100000000034,,,,5,,,,0.6,,,,theme
2881580_0,F1291,False,0.22217000000000553,,,,1,,,,1.0,,,,theme
2881580_0,F1398,False,0.2034999999999627,,,,5,,,,1.0,,,,theme
2882139_0,F10555.json,False,0.45420000000001437,,,,5,,,,1.0,,,,theme
2882652_0,F31715,False,0.289859999999976,,,,4,,,,0.8,,,,theme
2882652_0,F21820,False,0.2596999999999525,,,,5,,,,0.8,,,,theme
2885880_0,F34850.json,False,0.2981600000000526,,,,1,,,,0.4,,,,theme
2885880_0,F1550.json,False,0.29503999999997177,,,,2,,,,0.4,,,,theme
2885880_0,F2416,False,0.2940999999999576,,,,3,,,,0.4,,,,theme
2885880_0,F34210,False,0.28545999999994365,,,,5,,,,0.4,,,,theme
2886705_0,F31217.json,False,0.43646000000001095,,,,1,,,,0.8,,,,theme
2886705_0,F15392.json,False,0.4314600000000155,,,,2,,,,0.8,,,,theme
2886705_0,F961,False,0.430849999999964,,,,3,,,,0.8,,,,theme
2886705_0,F887,False,0.4286499999999478,,,,5,,,,0.8,,,,theme
2887942_0,F313.json,False,0.2798000000000229,,,,1,,,,0.19999999999999996,,,,theme
2887942_0,F33069.json,False,0.2746600000000399,,,,2,,,,0.19999999999999996,,,,theme
2887942_0,F2446.json,False,0.2518000000000029,,,,3,,,,0.19999999999999996,,,,theme
2887942_0,F31602,False,0.2417000000000371,,,,4,,,,0.19999999999999996,,,,theme
2887942_0,F34473,False,0.23649999999997817,,,,5,,,,0.19999999999999996,,,,theme
2888289_0,F1922,False,0.3815299999999979,,,,4,,,,0.8,,,,theme
2888289_0,F1035,False,0.37229999999999563,,,,5,,,,0.8,,,,theme
2889519_0,F2137,False,0.28129999999998745,,,,2,,,,0.8,,,,theme
2889519_0,F1604,False,0.262299999999982,,,,3,,,,0.8,,,,theme
2889519_0,F11257,False,0.24834999999995944,,,,5,,,,0.8,,,,theme
2889778_0,F1764,False,0.44500000000005,,,,3,,,,1.0,,,,theme
2889778_0,F21849,False,0.4215000000000373,,,,5,,,,1.0,,,,theme
2949373_0,F2541,False,0.009159999999951651,,,,5,,,,1.0,,,,theme
2949824_0,F33626,False,0.18822999999997592,,,,1,,,,0.4,,,,theme
2949824_0,F14199,False,0.18679999999994834,,,,2,,,,0.4,,,,theme
2949824_0,F17048,False,0.18176000000005388,,,,5,,,,0.4,,,,theme
2949824_0,F31413,False,0.18195000000002892,,,,4,,,,0.4,,,,theme
2950477_0,F32829,False,0.36803999999995085,,,,5,,,,1.0,,,,theme
2952326_0,F22637,False,0.3442000000000007,,,,5,,,,1.0,,,,theme
2984916_0,F32128,False,0.5188600000000179,,,,5,,,,1.0,,,,theme
2952625_0,F33626,False,0.25116000000002714,,,,2,,,,0.8,,,,theme
2952625_0,F10039,False,0.24360000000001492,,,,5,,,,0.8,,,,theme
2952866_0,F20634,False,0.2820400000000518,,,,5,,,,1.0,,,,theme
2953020_0,F18713,False,0.44240000000002055,,,,5,,,,1.0,,,,theme
2953135_0,F13966,False,0.309099999999944,,,,2,,,,1.0,,,,theme
2953135_0,F33464.json,False,0.308400000000006,,,,3,,,,1.0,,,,theme
2953135_0,F13965,False,0.30700000000001637,,,,4,,,,1.0,,,,theme
2953202_0,F1059,False,0.2619600000000446,,,,1,,,,0.6,,,,theme
2953202_0,F2403.json,False,0.2554300000000467,,,,2,,,,0.6,,,,theme
2953202_0,F32501,False,0.24749999999994543,,,,3,,,,0.6,,,,theme
2953202_0,F1537.json,False,0.23820000000000618,,,,4,,,,0.6,,,,theme
2953202_0,F1669,False,0.23739999999997963,,,,5,,,,0.6,,,,theme
2955295_0,F32829,False,0.2676000000000158,,,,1,,,,0.6,,,,theme
2955295_0,F9,False,0.26215000000001965,,,,3,,,,0.6,,,,theme
2955295_0,F84.json,False,0.26056000000005497,,,,4,,,,0.6,,,,theme
2955295_0,F1059,False,0.2590300000000525,,,,5,,,,0.6,,,,theme
2957133_0,F2082,False,0.2478999999999587,,,,1,,,,0.4,,,,theme
2957133_0,F1317,False,0.241800000000012,,,,2,,,,0.4,,,,theme
2957133_0,F2559,False,0.23620000000005348,,,,3,,,,0.4,,,,theme
2957133_0,F33663.json,False,0.23046999999996842,,,,4,,,,0.4,,,,theme
2957133_0,F1314,False,0.22839999999996508,,,,5,,,,0.4,,,,theme
2958067_0,F31668.json,False,0.248299999999972,,,,1,,,,1.0,,,,theme
2958067_0,F32324,False,0.2096000000000231,,,,5,,,,1.0,,,,theme
2958067_0,F33835,False,0.22014999999998963,,,,3,,,,1.0,,,,theme
2958454_0,F2981,False,0.1753999999999678,,,,1,,,,0.4,,,,theme
2958454_0,F17059,False,0.17487000000005537,,,,2,,,,0.4,,,,theme
2958454_0,F14868,False,0.1703499999999849,,,,3,,,,0.4,,,,theme
2958454_0,F32172,False,0.17003999999997177,,,,4,,,,0.4,,,,theme
2958973_0,F21829,False,0.26720000000000255,,,,5,,,,1.0,,,,theme
2959472_0,F33052,False,0.36273000000005595,,,,2,,,,1.0,,,,theme
2959472_0,F39,False,0.3382599999999911,,,,5,,,,1.0,,,,theme
2960138_0,F2633,False,0.1965300000000525,,,,5,,,,0.8,,,,theme
2960233_0,F34809,False,0.29700000000002547,,,,5,,,,1.0,,,,theme
2961598_0,F33250,False,0.3080999999999676,,,,5,,,,1.0,,,,theme
2961991_0,F18713,False,0.473700000000008,,,,5,,,,1.0,,,,theme
2962618_0,F15748,False,0.3038999999999987,,,,4,,,,0.6,,,,theme
2962618_0,F14128,False,0.2962599999999611,,,,5,,,,0.6,,,,theme
2962618_0,F250.json,False,0.31353999999998905,,,,3,,,,0.6,,,,theme
2962621_0,F10477,False,0.2923600000000306,,,,5,,,,0.4,,,,theme
2962621_0,F34687.json,False,0.3006000000000313,,,,2,,,,0.4,,,,theme
2962621_0,F33640,False,0.2945999999999458,,,,3,,,,0.4,,,,theme
2962621_0,F12697,False,0.2925999999999931,,,,4,,,,0.4,,,,theme
2963303_0,F23487,False,0.27689999999995507,,,,1,,,,0.6,,,,theme
2963303_0,F379,False,0.27124000000003434,,,,3,,,,0.6,,,,theme
2963303_0,F380,False,0.25900000000001455,,,,5,,,,0.6,,,,theme
2964190_0,F33250,False,0.4432399999999461,,,,5,,,,1.0,,,,theme
2964425_0,F905,False,0.3876000000000204,,,,5,,,,0.8,,,,theme
2964425_0,F2527.json,False,0.3934000000000424,,,,3,,,,0.8,,,,theme
2965990_0,F12096,False,0.31579999999996744,,,,1,,,,0.6,,,,theme
2965990_0,F32927,False,0.31066999999995915,,,,2,,,,0.6,,,,theme
2965990_0,F1758,False,0.3005399999999554,,,,5,,,,0.6,,,,theme
2965990_0,F34808,False,0.3067999999999529,,,,4,,,,0.6,,,,theme
2966911_0,F3131.json,False,0.31646999999998116,,,,1,,,,0.8,,,,theme
2966911_0,F914,False,0.3119000000000369,,,,2,,,,0.8,,,,theme
2966911_0,F24612.json,False,0.30700000000001637,,,,3,,,,0.8,,,,theme
2966911_0,F20568,False,0.29359999999996944,,,,5,,,,0.8,,,,theme
2967997_0,F1725,False,0.25684000000001106,,,,5,,,,0.8,,,,theme
2967997_0,F1295.json,False,0.2677599999999529,,,,2,,,,0.8,,,,theme
2970059_0,F3083.json,False,0.41449999999997544,,,,1,,,,1.0,,,,theme
2970059_0,F33800,False,0.3918499999999767,,,,2,,,,1.0,,,,theme
2970059_0,F33430,False,0.382569999999987,,,,3,,,,1.0,,,,theme
2970059_0,F3068,False,0.3705400000000054,,,,5,,,,1.0,,,,theme
2970334_0,F17970,False,0.36839999999995143,,,,2,,,,1.0,,,,theme
2970334_0,F14208,False,0.34810000000004493,,,,4,,,,1.0,,,,theme
2970334_0,F11863,False,0.33600000000001273,,,,5,,,,1.0,,,,theme
2971595_0,F362.json,False,0.33339999999998327,,,,1,,,,1.0,,,,theme
2971595_0,F476.json,False,0.32794000000001233,,,,2,,,,1.0,,,,theme
2971595_0,F3170,False,0.30949999999995725,,,,3,,,,1.0,,,,theme
2971595_0,F2705,False,0.30380000000002383,,,,4,,,,1.0,,,,theme
2971595_0,F31130.json,False,0.301900000000046,,,,5,,,,1.0,,,,theme
2971828_0,F14485,False,0.390700000000038,,,,5,,,,1.0,,,,theme
2972186_0,F34225,False,0.36569999999994707,,,,3,,,,0.8,,,,theme
2972186_0,F16190,False,0.322400000000016,,,,5,,,,0.8,,,,theme
2972650_0,F13375.json,False,0.223700000000008,,,,1,,,,0.6,,,,theme
2972650_0,F2572,False,0.20336999999994987,,,,5,,,,0.6,,,,theme
2972771_0,F2257,False,0.44763000000000375,,,,5,,,,1.0,,,,theme
2972927_0,F1894,False,0.213799999999992,,,,1,,,,0.4,,,,theme
2972927_0,F935,False,0.19780000000002929,,,,2,,,,0.4,,,,theme
2972927_0,F31430,False,0.193300000000022,,,,3,,,,0.4,,,,theme
2972927_0,F16947,False,0.19182999999998174,,,,4,,,,0.4,,,,theme
2972927_0,F21829,False,0.19146999999998116,,,,5,,,,0.4,,,,theme
2973571_0,F34375,False,0.3918499999999767,,,,1,,,,1.0,,,,theme
2975188_0,F1357,False,0.34795999999994365,,,,4,,,,0.8,,,,theme
2975188_0,F10619.json,False,0.34600000000000364,,,,5,,,,0.8,,,,theme
2975784_0,F32776,False,0.37999999999999545,,,,5,,,,1.0,,,,theme
2977508_0,F33250,False,0.2759999999999536,,,,5,,,,0.8,,,,theme
2977918_0,F18713,False,0.40390000000002146,,,,5,,,,1.0,,,,theme
2978716_0,F935,False,0.36389999999994416,,,,3,,,,0.6,,,,theme
2978716_0,F21614,False,0.37030000000004293,,,,2,,,,0.6,,,,theme
2978716_0,F2787,False,0.3587999999999738,,,,5,,,,0.6,,,,theme
2979008_0,F2787,False,0.39210000000002765,,,,4,,,,0.8,,,,theme
2979008_0,F2558,False,0.37220000000002074,,,,5,,,,0.8,,,,theme
2980472_0,F255,False,0.31110000000001037,,,,4,,,,0.8,,,,theme
2980472_0,F15240,False,0.3183599999999842,,,,3,,,,0.8,,,,theme
2980472_0,F245,False,0.3094499999999698,,,,5,,,,0.8,,,,theme
2981046_0,F32776,False,0.4429300000000467,,,,5,,,,1.0,,,,theme
2981159_0,F22637,False,0.37210000000004584,,,,5,,,,1.0,,,,theme
2982244_0,F10660,False,0.29100000000005366,,,,1,,,,0.6,,,,theme
2982244_0,F12883,False,0.27700000000004366,,,,4,,,,0.6,,,,theme
2982244_0,F12567,False,0.27686000000005606,,,,5,,,,0.6,,,,theme
2982245_0,F17335,False,0.3385600000000295,,,,2,,,,0.8,,,,theme
2982245_0,F1375,False,0.3363000000000511,,,,3,,,,0.8,,,,theme
2982245_0,F935,False,0.335140000000024,,,,5,,,,0.8,,,,theme
2983139_0,F31451,False,0.2687399999999798,,,,4,,,,0.8,,,,theme
2983139_0,F1535,False,0.2664999999999509,,,,5,,,,0.8,,,,theme
2983843_0,F17625.json,False,0.31960000000003674,,,,1,,,,0.8,,,,theme
2983843_0,F358,False,0.3020999999999958,,,,5,,,,0.8,,,,theme
2983937_0,F20789,False,0.3120999999999867,,,,5,,,,1.0,,,,theme
2983937_0,F32129,False,0.3183999999999969,,,,2,,,,1.0,,,,theme
2984480_0,F31057,False,0.11974999999995362,,,,5,,,,0.8,,,,theme
2984480_0,F35218,False,0.1210999999999558,,,,4,,,,0.8,,,,theme
2984532_0,F2794,False,0.3432000000000244,,,,4,,,,1.0,,,,theme
2984532_0,F1452,False,0.3410000000000082,,,,5,,,,1.0,,,,theme
2986083_0,F31443,False,0.41629999999997835,,,,5,,,,1.0,,,,theme
2986782_0,F15883,False,0.3751999999999498,,,,2,,,,0.8,,,,theme
2988386_0,F34764,False,0.17190000000005057,,,,1,,,,0.4,,,,theme
2988386_0,F32519,False,0.13653999999996813,,,,3,,,,0.4,,,,theme
2988386_0,F33694,False,0.13059999999995853,,,,4,,,,0.4,,,,theme
2988386_0,F1004,False,0.12789999999995416,,,,5,,,,0.4,,,,theme
2988650_0,F34100.json,False,0.36522999999999683,,,,1,,,,0.6,,,,theme
2988650_0,F15006.json,False,0.32465000000001965,,,,2,,,,0.6,,,,theme
2988650_0,F13286,False,0.31713999999999487,,,,3,,,,0.6,,,,theme
2988650_0,F932.json,False,0.31550000000004275,,,,4,,,,0.6,,,,theme
2989687_0,F1016,False,0.44029999999997926,,,,3,,,,0.6,,,,theme
2989687_0,F540.json,False,0.435799999999972,,,,4,,,,0.6,,,,theme
2989687_0,F15341,False,0.4286499999999478,,,,5,,,,0.6,,,,theme
2989758_0,F32051,False,0.30755999999996675,,,,1,,,,0.8,,,,theme
2989758_0,F1404,False,0.3066000000000031,,,,5,,,,0.8,,,,theme
2990066_0,F1379,False,0.2586700000000519,,,,5,,,,1.0,,,,theme
2990168_0,F34240.json,False,0.332300000000032,,,,1,,,,1.0,,,,theme
2990168_0,F1367,False,0.3301000000000158,,,,4,,,,1.0,,,,theme
2990168_0,F15748,False,0.3088999999999942,,,,5,,,,1.0,,,,theme
2990249_0,F14205,False,0.3931999999999789,,,,1,,,,1.0,,,,theme
2990249_0,F14203,False,0.39009999999996126,,,,5,,,,1.0,,,,theme
2990328_0,F2209,False,0.5171000000000276,,,,5,,,,1.0,,,,theme
2992448_0,F1398,False,0.28309999999999036,,,,5,,,,1.0,,,,theme
2994077_0,F18713,False,0.4612399999999752,,,,5,,,,1.0,,,,theme
2994663_0,F32277,False,0.3406999999999698,,,,1,,,,0.8,,,,theme
2994663_0,F116.json,False,0.338100000000054,,,,2,,,,0.8,,,,theme
